SMILES,Tg
Ic1ccc(c(c1)C)C(c1ccc2c(c1)Cc1c2ccc(c1)C(c1ccc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C)(C)C,579
Clc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(c1cc2ccccc2cc1C(c1ccc(c(c1)Cl)I)(C)C)(C)C,532
Cc1cc2c3cc(C)c(cc3S(=O)(=O)c2cc1C(c1cccc(c1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C)C(c1cccc(c1C)I)(C)C,483
O=C1c2cccc(c2C(=O)N1c1cccc(c1C)S(=O)(=O)c1ccc(cc1)S(=O)(=O)c1cccc(c1C)I)c1ccc2c(c1)C(=O)N(C2=O)I,591
Cc1cc(Oc2ccc(c(c2)C)Oc2cc(C)c(c(c2)C)I)cc(c1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C,585
Cc1cc(ccc1Oc1cc(C)c(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)Oc1cc(C)c(c(c1)C)I,585
Ic1cccc(c1)S(=O)(=O)c1ccc2c(c1)cc(cc2)S(=O)(=O)c1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,569
Ic1ccc(cn1)Sc1ccc(cc1)C1(c2ccc(cc2)Sc2ccc(nc2)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)c2ccccc2c2c1cccc2,519
Ic1ccc(c(c1)Cc1ccc2c(c1)Cc1c2ccc(c1)Cc1cc(ccc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C,491
Ic1ccc(c(c1)C)C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,623
Ic1ccc(cn1)C(=O)c1cccc(c1C)C(=O)c1ccc(cn1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,568
Ic1ccc(nc1)C(=O)c1cccc(c1C)C(=O)c1ccc(nc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,568
Ic1ccc(c(c1)C(c1cc2c(cc1C)c1c(S2(=O)=O)cc(c(c1)C)C(c1cc(ccc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C)C,466
Cc1cc(c(cc1Cc1cc2ccccc2cc1Cc1cc(C)c(cc1C)I)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,585
Ic1ccc(c(c1)Oc1c(C)cc(cc1C)c1cc(C)c(c(c1)C)Oc1cc(ccc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C,508
Ic1ccc(cc1)Cc1ccc(nc1)Cc1ccc(cc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,528
Ic1ccc(cc1)Cc1ccc(cn1)Cc1ccc(cc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,528
Ic1ccc(c(c1)Cl)Sc1cc(C)c(cc1C)Sc1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,494
Clc1cc(ccc1Sc1cc(C)c(cc1C)Sc1ccc(c(c1)Cl)I)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,494
Ic1ccc(cn1)Cc1ccc(c(c1)C)Cc1ccc(cn1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,521
Ic1ccc(nc1)Cc1ccc(cc1C)Cc1ccc(nc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,521
Ic1ccc(c(c1)C)Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,531
Ic1ccc(nc1)S(=O)(=O)c1ccc2c(c1)c1cc(ccc1C2(C)C)S(=O)(=O)c1ccc(cn1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,590
Cc1ccc(cc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)c1cccc2c1cccc2C(=O)c1ccc(c(c1)I)C,514
Ic1ccc(c(c1)Cl)Oc1ccc(cc1C)Oc1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,512
Clc1cc(ccc1Oc1ccc(cc1C)Oc1ccc(c(c1)Cl)I)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,512
O=C1c2cc(ccc2C(=O)N1c1ccc(c(c1)Cl)S(=O)(=O)c1ccc2c(c1)ccc(c2)S(=O)(=O)c1ccc(c(c1)Cl)I)c1ccc2c(c1)C(=O)N(C2=O)I,603
Ic1ccc(c(c1)Cl)S(=O)(=O)c1ccc2c(c1)ccc(c2)S(=O)(=O)c1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,603
Ic1cc(Oc2c(C)cc(cc2C)c2cc(C)c(c(c2)C)Oc2cc(cc(c2)C(F)(F)F)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(F)(F)F,505
Ic1ccc(c(c1)C)S(=O)(=O)c1ccc2c(c1)Cc1c2ccc(c1)S(=O)(=O)c1ccc(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,610
O=C1c2cccc(c2C(=O)N1c1ccc(c(c1)C)S(=O)(=O)c1ccc2c(c1)Cc1c2ccc(c1)S(=O)(=O)c1ccc(c(c1)C)I)c1ccc2c(c1)C(=O)N(C2=O)I,610
Ic1cccc(c1)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(cc1C)C(C(F)(F)F)(C(F)(F)F)c1cccc(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,552
Ic1cc(C)c(c(c1)C)Cc1cc(C)c(c(c1)C)c1c(C)cc(cc1C)Cc1c(C)cc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,607
Cc1cc(c(cc1Sc1ccc2c(c1)[nH]c1c2ccc(c1)Sc1cc(C)c(cc1C)I)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,483
Ic1ccc(nc1)Sc1ccc(cc1)C1(c2ccc(cc2)Sc2ccc(nc2)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)c2ccccc2c2c1cccc2,519
Ic1ccc(cn1)Sc1ccc(cc1)C1(c2ccc(cc2)Sc2ccc(cn2)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)c2ccccc2c2c1cccc2,519
Cc1cc(c(cc1C(=O)c1c(C)cc(c(c1C)C(=O)c1cc(C)c(cc1C)I)C)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,611
Ic1cc(cc(c1)C(c1ccc(cc1)C(c1cc(cc(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)O)(C)C)(C)C)C(=O)O,558
Cc1cc(c(cc1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(cc1C)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(cc1C)I,602
Clc1cc(ccc1Oc1cc(Oc2ccc(c(c2)Cl)I)cc(c1)C(=O)O)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,511
Ic1ccc(c(c1)Cl)Oc1cc(Oc2ccc(c(c2)Cl)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(=O)O,511
Cc1cc2c3cc(C)c(cc3S(=O)(=O)c2cc1C(=O)c1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)c1ccc(c(c1)Cl)I,574
Cc1cc(c(cc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C)C(=O)c1cc(C)c(cc1C)C(=O)c1cc(C)c(cc1C)I,582
Cc1cc2c3cc(C)c(cc3S(=O)(=O)c2cc1C(=O)c1ccc(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C(=O)c1ccc(c(c1)C)I,649
Clc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)Oc1ccc2c(c1)C(=O)c1c2ccc(c1)Oc1ccc(c(c1)Cl)I,504
Ic1ccc(cn1)C(c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)C(c1ccc(cn1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C)(C)C,564
Ic1ccc(nc1)C(c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)C(c1ccc(nc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C)(C)C,564
Cc1cc(cc(c1c1c(C)cc(cc1C)S(=O)(=O)c1c(C)cc(c(c1C)I)C)C)S(=O)(=O)c1c(C)cc(c(c1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C,602
Cc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(c1cc(C)c(cc1C)C(c1ccc(c(c1)C)I)(C)C)(C)C,514
Clc1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)C(C(F)(F)F)(C(F)(F)F)c1cc(Cl)cc(c1)I)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,566
Clc1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1Cl)C(C(F)(F)F)(C(F)(F)F)c1cc(Cl)cc(c1)I)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,566
Ic1ccc(c(c1)Cl)S(=O)(=O)c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)S(=O)(=O)c1ccc(cc1Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,596
Clc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(c1ccc(c(c1)Cl)I)(C)C)(C)C,511
Ic1ccc(c(c1)C)Oc1ccc2c(c1)[nH]c1c2ccc(c1)Oc1ccc(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,493
Cc1cc(ccc1Oc1ccc2c(c1)[nH]c1c2ccc(c1)Oc1ccc(c(c1)C)I)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,493
Cc1cc(C)c(c(c1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C)C(c1ccc(c(c1)Cl)C(c1c(C)cc(c(c1C)I)C)(C)C)(C)C,485
Cc1cc(C)c(c(c1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C)C(c1ccc(cc1Cl)C(c1c(C)cc(c(c1C)I)C)(C)C)(C)C,485
Cc1cc(Sc2ccc(c(c2)Cl)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1c1c(C)cc(cc1C)Sc1ccc(c(c1)Cl)I)C,508
Ic1ccc(c(c1)Cl)Sc1ccc(nc1)Sc1ccc(cc1Cl)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,476
Ic1ccc(c(c1)Cl)Sc1ccc(cn1)Sc1ccc(cc1Cl)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,476
Cc1cc(cc(c1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)C(C(F)(F)F)(C(F)(F)F)c1cc2ccccc2cc1C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(c(c1)C)I,584
Clc1cc(ccc1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)I,618
Cc1cc(c(cc1C(c1ccc(cc1)C1(c2ccc(cc2)C(c2cc(C)c(cc2C)I)(C)C)c2ccccc2c2c1cccc2)(C)C)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,624
Cc1cc(Sc2ccc(c(c2)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)C)cc(c1c1c(C)cc(cc1C)Sc1ccc(c(c1)I)C)C,491
Ic1cccc(c1)Sc1ccc(cc1)Sc1cccc(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,480
Ic1ccc(cn1)Oc1cccc2c1cccc2Oc1ccc(cn1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,525
Ic1ccc(nc1)Oc1cccc2c1cccc2Oc1ccc(nc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,525
O=C(c1ccc(c(c1Cl)Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)c1ccc(cc1)C1(c2ccc(cc2)C(=O)c2ccc(c(c2Cl)Cl)I)c2ccccc2c2c1cccc2,665
Ic1ccc(c(c1)Cl)Sc1cccc(c1C)Sc1ccc(cc1Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,498
Ic1cccc(c1)Oc1cc(ccc1C)Oc1cccc(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,487
Ic1cccc(c1)Oc1ccc(c(c1)Oc1cccc(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C,487
Ic1cc(cc(c1)S(=O)(=O)c1cc2ccccc2cc1S(=O)(=O)c1cc(cc(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)O)C(=O)O,620
Ic1ccc(c(c1)Cl)Oc1cccc(c1)Oc1ccc(cc1Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,487
Ic1ccc(cc1)Cc1ccc(cc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,573
Cc1ccc(cc1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)S(=O)(=O)c1cc2c(cc1C)c1c(S2(=O)=O)cc(c(c1)C)S(=O)(=O)c1ccc(c(c1)I)C,610
Clc1cc(cc(c1)C(c1ccc(cc1)I)(C)C)C(c1ccc(cc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C,569
O=C(c1cccc(c1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)c1ccc2c(c1)Cc1c2ccc(c1)C(=O)c1cccc(c1C)I,541
Ic1cc(cc(c1)C(c1ccc(cc1Cl)C(c1cc(cc(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)O)(C)C)(C)C)C(=O)O,461
Ic1cc(cc(c1)C(c1ccc(c(c1)Cl)C(c1cc(cc(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)O)(C)C)(C)C)C(=O)O,461
Cc1c(cccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)c1cc(cc(c1)C(=O)c1cccc(c1C)I)C(=O)O,534
Ic1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,698
Cc1cc(cc(c1C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(c(c1)C)I)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,698
Ic1cc(C)c(c(c1)C)C(=O)c1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,602
Ic1ccc(cn1)Cc1ccc2c(c1)ccc(c2)Cc1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,508
OC(=O)c1cc(cc(c1)Sc1cccc(c1C)I)Sc1cccc(c1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,495
Cc1cc(c(cc1Cc1ccc2c(c1)cc(cc2)Cc1cc(C)c(cc1C)I)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,541
Cc1cc(c(cc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C)S(=O)(=O)c1ccc2c(c1)Cc1c2ccc(c1)S(=O)(=O)c1cc(C)c(cc1C)I,613
O=C1c2cc(ccc2C(=O)N1c1cccc(c1C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C(C(F)(F)F)(C(F)(F)F)c1cccc(c1C)I)C)c1ccc2c(c1)C(=O)N(C2=O)I,536
O=C1c2cc(ccc2C(=O)N1c1cccc(c1C)C(C(F)(F)F)(C(F)(F)F)c1cc(ccc1C)C(C(F)(F)F)(C(F)(F)F)c1cccc(c1C)I)c1ccc2c(c1)C(=O)N(C2=O)I,536
Ic1ccc(c(c1)C)C(c1cc(C)c(c(c1)C)c1c(C)cc(cc1C)C(c1ccc(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,525
Cc1cc(cc(c1c1c(C)cc(cc1C)C(c1ccc(c(c1)C)I)(C)C)C)C(c1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C,525
Ic1c(C)cc(cc1C)Oc1ccc(cc1)N(c1ccccc1)c1ccc(cc1)Oc1cc(C)c(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,564
Clc1cc(ccc1S(=O)(=O)c1ccc(nc1)S(=O)(=O)c1ccc(c(c1)Cl)I)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,693
Ic1ccc(c(c1)Cl)S(=O)(=O)c1ccc(nc1)S(=O)(=O)c1ccc(c(c1)Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,693
Clc1cc(cc(c1)Cc1cc(I)cc(c1)C(=O)O)Cc1cc(cc(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)O,517
FC(C(C(F)(F)F)(c1c(C)cc(cc1C)I)c1ccc(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(F)F,600
FC(C(C(F)(F)F)(c1ccc(cc1C)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)c1cc(C)c(c(c1)C)I)(F)F,600
O=C1c2cccc(c2C(=O)N1c1ccc(c(c1)I)C)c1ccc2c(c1)C(=O)N(C2=O)I,591
Ic1ccc(c(c1)N1C(=O)c2c(C1=O)c(ccc2)c1ccc2c(c1)C(=O)N(C2=O)I)C,591
Ic1ccc(c(c1)Cl)C(C(F)(F)F)(C(F)(F)F)c1ccc(nc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,614
Ic1ccc(c(c1)Cl)C(C(F)(F)F)(C(F)(F)F)c1ccc(cn1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,614
Ic1cc(Sc2cc(C)c(c(c2)C)c2c(C)cc(cc2C)Sc2cc(cc(c2)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)C(=O)O)cc(c1)C(=O)O,521
Ic1cccc(c1)C(c1cc2ccccc2cc1C(c1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,505
Ic1ccc(c(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)[nH]c1c2ccc(c1)C(c1cc(ccc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C(F)(F)F)C(F)(F)F)C,549
Ic1ccc(cn1)Sc1cc(C)c(c(c1)C)c1c(C)cc(cc1C)Sc1ccc(cn1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,500
Ic1ccc(nc1)Sc1cc(C)c(c(c1)C)c1c(C)cc(cc1C)Sc1ccc(nc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,500
Ic1cccc(c1)Sc1cc(Sc2cccc(c2)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)cc(c1)C(F)(F)F,463
Cc1ccc(cc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)S(=O)(=O)c1ccc2c(c1)Cc1c2ccc(c1)S(=O)(=O)c1ccc(c(c1)I)C,564
O=C(c1ccc(c(c1)C)C(=O)c1ccc(c(c1)I)C)c1ccc(c(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C,527
O=C(c1ccc(c(c1)I)C)c1ccc(c(c1)C)C(=O)c1ccc(c(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C,527
Cc1cc(c(cc1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)C(c1cc(C)c(cc1C)I)(C)C,674
O=C1c2cc(ccc2C(=O)N1c1ccc(c(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)I)C)C)c1ccc2c(c1)C(=O)N(C2=O)I,555
Ic1ccc(c(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)C,555
Ic1ccc(cn1)C(c1cccc(c1)C(c1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,514
Ic1ccc(nc1)C(c1cccc(c1)C(c1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,514
Clc1c(ccc(c1Cl)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)Cc1cc(C)c(c(c1)C)c1c(C)cc(cc1C)Cc1ccc(c(c1Cl)Cl)I,583
Ic1cc(Sc2ccc(cc2)N(c2ccccc2)c2ccc(cc2)Sc2cc(cc(c2)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)C(=O)O)cc(c1)C(=O)O,506
Cc1cc(c(cc1Sc1ccc2c(c1)c1cc(ccc1C2(C)C)Sc1cc(C)c(cc1C)I)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,535
Ic1ccc(c(c1)Cl)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,582
O=C1c2cccc(c2C(=O)N1c1ccc(c(c1)Cl)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)I)c1ccc2c(c1)C(=O)N(C2=O)I,582
Cc1cc(Sc2ccc(c(c2)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)C)cc(c1Sc1ccc(c(c1)I)C)C,500
Cc1cc(Sc2ccc(c(c2)I)C)cc(c1Sc1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)C,500
Clc1c(ccc(c1Cl)C(c1cc(cc(c1)C(c1ccc(c(c1Cl)Cl)I)(C)C)C(F)(F)F)(C)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,514
Ic1ccc(c(c1)Sc1cccc(c1C)Sc1cc(ccc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C,454
Ic1cc(C)c(c(c1)C)Oc1ccc(cc1)c1ccc(cc1)Oc1c(C)cc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,579
Ic1ccc(nc1)S(=O)(=O)c1cc2ccccc2cc1S(=O)(=O)c1ccc(cn1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,671
Ic1c(C)cc(cc1C)C(c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)C(c1c(C)cc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C)(C)C,591
Ic1cc(C)c(c(c1)C)C(c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)C(c1cc(C)c(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C)(C)C,591
Ic1ccc(c(c1)C)Sc1ccc2c(c1)c1cc(ccc1C2(C)C)Sc1ccc(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,500
Cc1cc(ccc1Sc1ccc2c(c1)c1cc(ccc1C2(C)C)Sc1ccc(c(c1)C)I)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,500
Ic1ccc(cc1)C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)c(ccc2)c1ccc2c(c1)C(=O)N(C2=O)I,564
Ic1ccc(nc1)Sc1ccc(c(c1)C)Sc1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,480
Ic1ccc(cn1)Sc1ccc(cc1C)Sc1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,480
